Title,URL,Volume Issue,Vol Issue Year
An improved context-aware weighted matrix factorization algorithm for point of interest recommendation in LBSN,https://www.sciencedirect.com/science/article/pii/S0306437924000243,Volume 122,May 2024
ArZiGo: A recommendation system for scientific articles,https://www.sciencedirect.com/science/article/pii/S0306437924000255,Volume 122,May 2024
SuperGuardian: Superspreader removal for cardinality estimation in data streaming,https://www.sciencedirect.com/science/article/pii/S0306437924000097,Volume 122,May 2024
A survey for managing temporal data in RDF,https://www.sciencedirect.com/science/article/pii/S0306437924000267,Volume 122,May 2024
Filtering with relational similarity,https://www.sciencedirect.com/science/article/pii/S0306437924000036,Volume 122,May 2024
Enhancing business process simulation models with extraneous activity delays,https://www.sciencedirect.com/science/article/pii/S0306437924000048,Volume 122,May 2024
Repairing raw metadata for metadata management,https://www.sciencedirect.com/science/article/pii/S0306437924000024,Volume 122,May 2024
"Corrigendum to “BPMN 2.0 OR-Join Semantics: Global and local characterisation” [Information Systems 105 (2022), 101934]",https://www.sciencedirect.com/science/article/pii/S0306437923001552,Volume 122,May 2024
Paraconsistent reasoning for inconsistency measurement in declarative process specifications,https://www.sciencedirect.com/science/article/pii/S030643792400005X,Volume 122,May 2024
Temporal representation and reasoning in data-intensive systems,https://www.sciencedirect.com/science/article/pii/S0306437924000085,Volume 122,May 2024
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437924000139,Volume 121,March 2024
Document structure-driven investigative information retrieval,https://www.sciencedirect.com/science/article/pii/S0306437923001515,Volume 121,March 2024
An empirical evaluation of unsupervised event log abstraction techniques in process mining,https://www.sciencedirect.com/science/article/pii/S0306437923001564,Volume 121,March 2024
Worker similarity-based noise correction for crowdsourcing,https://www.sciencedirect.com/science/article/pii/S0306437923001576,Volume 121,March 2024
A novel self-supervised graph model based on counterfactual learning for diversified recommendation,https://www.sciencedirect.com/science/article/pii/S0306437923001588,Volume 121,March 2024
Validation set sampling strategies for predictive process monitoring,https://www.sciencedirect.com/science/article/pii/S0306437923001667,Volume 121,March 2024
Attention-based multi attribute matrix factorization for enhanced recommendation performance,https://www.sciencedirect.com/science/article/pii/S0306437923001709,Volume 121,March 2024
Heterogeneous graph neural networks for fraud detection and explanation in supply chain finance,https://www.sciencedirect.com/science/article/pii/S0306437923001710,Volume 121,March 2024
An efficient visual exploration approach of geospatial vector big data on the web map,https://www.sciencedirect.com/science/article/pii/S0306437923001692,Volume 121,March 2024
Is text preprocessing still worth the time? A comparative survey on the influence of popular preprocessing methods on Transformers and traditional classifiers,https://www.sciencedirect.com/science/article/pii/S0306437923001783,Volume 121,March 2024
LSPC: Exploring contrastive clustering based on local semantic information and prototype,https://www.sciencedirect.com/science/article/pii/S0306437923001722,Volume 121,March 2024
Foundations and practice of binary process discovery,https://www.sciencedirect.com/science/article/pii/S0306437923001758,Volume 121,March 2024
HubHSP graph: Capturing local geometrical and statistical data properties via spanning graphs,https://www.sciencedirect.com/science/article/pii/S0306437923001771,Volume 121,March 2024
On tuning parameters guiding similarity computations in a data deduplication pipeline for customers records: Experience from a R&D project,https://www.sciencedirect.com/science/article/pii/S030643792300159X,Volume 121,March 2024
Explaining cube measures through Intentional Analytics,https://www.sciencedirect.com/science/article/pii/S0306437923001746,Volume 121,March 2024
A screenshot-based task mining framework for disclosing the drivers behind variable human actions,https://www.sciencedirect.com/science/article/pii/S030643792300176X,Volume 121,March 2024
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437923001631,Volume 120,February 2024
Efficient multi-query evaluation for distributed CEP through predicate-based push–pull plans,https://www.sciencedirect.com/science/article/pii/S0306437923000868,Volume 120,February 2024
A survey of approaches for event sequence analysis and visualization,https://www.sciencedirect.com/science/article/pii/S0306437923001199,Volume 120,February 2024
Medoid Silhouette clustering with automatic cluster number selection,https://www.sciencedirect.com/science/article/pii/S0306437923001266,Volume 120,February 2024
A taxonomy and ontology for digital platforms,https://www.sciencedirect.com/science/article/pii/S0306437923001291,Volume 120,February 2024
An analysis of ensemble pruning methods under the explanation of Random Forest,https://www.sciencedirect.com/science/article/pii/S0306437923001461,Volume 120,February 2024
Adoption of IT solutions: A data-driven analysis approach,https://www.sciencedirect.com/science/article/pii/S0306437923001497,Volume 120,February 2024
ECG classification with learning ensemble based on symbolic discretization,https://www.sciencedirect.com/science/article/pii/S0306437923001308,Volume 120,February 2024
Reproducible experiments for generating pre-processing pipelines for AutoETL,https://www.sciencedirect.com/science/article/pii/S0306437923001503,Volume 120,February 2024
A Value Co-Creation Perspective on Data Labeling in Hybrid Intelligence Systems: A Design Study,https://www.sciencedirect.com/science/article/pii/S0306437923001473,Volume 120,February 2024
Novel diversified echo state network for improved accuracy and explainability of EEG-based stroke prediction,https://www.sciencedirect.com/science/article/pii/S0306437923001539,Volume 120,February 2024
CoCo-trie: Data-aware compression and indexing of strings,https://www.sciencedirect.com/science/article/pii/S0306437923001527,Volume 120,February 2024
Big data analytics deep learning techniques and applications: A survey,https://www.sciencedirect.com/science/article/pii/S0306437923001540,Volume 120,February 2024
Reinforcement learning with time intervals for temporal knowledge graph reasoning,https://www.sciencedirect.com/science/article/pii/S030643792300128X,Volume 120,February 2024
"Discovery, simulation, and optimization of business processes with differentiated resources",https://www.sciencedirect.com/science/article/pii/S0306437923001254,Volume 120,February 2024
GSM: A generalized approach to Supervised Meta-blocking for scalable entity resolution,https://www.sciencedirect.com/science/article/pii/S0306437923001436,Volume 120,February 2024
Measuring rule-based LTLf process specifications: A probabilistic data-driven approach,https://www.sciencedirect.com/science/article/pii/S0306437923001485,Volume 120,February 2024
Editorial Board,https://www.sciencedirect.com/science/article/pii/S030643792300114X,Volume 118,September 2023
Assessing the value of ontologically unpacking a conceptual model for human genomics,https://www.sciencedirect.com/science/article/pii/S0306437923000789,Volume 118,September 2023
Everything at the proper time: Repairing identical timestamp errors in event logs with Generative Adversarial Networks,https://www.sciencedirect.com/science/article/pii/S0306437923000820,Volume 118,September 2023
Significant stochastic dependencies in process models,https://www.sciencedirect.com/science/article/pii/S0306437923000595,Volume 118,September 2023
"Process fragments discovery from emails: Functional, data and behavioral perspectives discovery",https://www.sciencedirect.com/science/article/pii/S0306437923000650,Volume 118,September 2023
Flexible temporal constraint management in modularized processes,https://www.sciencedirect.com/science/article/pii/S0306437923000935,Volume 118,September 2023
